Time,Channel A,Channel B
0.00521454,4.95925800,0.00134281
0.00528597,7.70592300,0.00057985
0.00535740,5.95110900,-0.00091556
0.00542883,4.47096200,0.00073244
0.00550026,6.51570100,-0.00106815
0.00557170,8.22473800,-0.00076296
0.00564313,6.66829400,0.00057985
0.00571456,5.76799800,0.00057985
0.00578599,9.21658900,-0.00286874
0.00585742,4.88296100,-0.00030519
0.00592886,6.71407200,-0.00256356
0.00600029,3.75377700,-0.00143437
0.00607172,4.69985000,-0.00100711
0.00614315,7.88903400,0.00186163
0.00621458,3.40281400,-0.00158696
0.00628602,5.69170200,0.00088504
0.00635745,7.43125700,0.00329600
0.00642888,3.75377700,0.00225837
0.00650031,7.47703500,0.00057985
0.00657174,4.92873900,0.00088504
0.00664318,3.40281400,-0.00106815
0.00671461,7.35496000,0.00112919
0.00678604,7.55333000,-0.00143437
0.00685747,3.98266500,0.00170904
0.00692890,7.99584900,-0.00363170
0.00700034,6.63777500,-0.00024415
0.00707177,7.70592300,-0.00039674
0.00714320,8.14844100,-0.00115970
0.00721463,7.04977500,-0.00204474
0.00728606,5.11185000,0.00195319
0.00735750,7.62962700,-0.00256356
0.00742893,5.00503500,0.00103763
0.00750036,5.31022000,0.00042726
0.00757179,7.55333000,-0.00106815
0.00764322,3.83007300,0.00125126
0.00771466,4.69985000,-0.00128178
0.00778609,7.40073800,-0.00256356
0.00785752,3.29599900,-0.00158696
0.00792895,6.97347900,-0.00286874
0.00800038,6.22577600,-0.00198370
0.00807182,2.83822100,-0.00024415
0.00814325,1.99896200,0.00097659
0.00821468,4.51673900,-0.00009156
0.00828611,6.89718300,-0.00091556
0.00835754,7.24814600,0.00247200
0.00842898,8.57570100,-0.00045778
0.00850041,4.85244300,0.00021363
0.00857184,3.47911000,-0.00106815
0.00864327,9.29288500,0.00195319
0.00871470,6.74459000,0.00195319
0.00878614,6.40888600,-0.00256356
0.00885757,5.38651700,0.00067141
0.00892900,7.99584900,0.00012207
0.00900043,6.17999800,-0.00158696
0.00907186,5.49333100,-0.00070193
0.00914330,5.41703500,0.00201422
0.00921473,2.53303600,-0.00106815
0.00928616,5.99688700,-0.00061037
0.00935759,2.22785100,-0.00137333
0.00942902,4.16577600,0.00097659
0.00950046,3.98266500,-0.00039674
0.00957189,4.62355400,-0.00091556
0.00964332,6.33259000,-0.00152593
0.00971475,6.82088700,0.00000000
0.00978618,7.50755300,0.00164800
0.00985762,6.89718300,-0.00106815
0.00992905,4.88296100,-0.00128178
0.01000048,2.34992500,0.00103763
0.01007191,7.35496000,-0.00070193
0.01014334,3.86059100,-0.00039674
0.01021478,6.97347900,-0.00122074
0.01028621,7.27866400,-0.00137333
0.01035764,3.90636900,-0.00045778
0.01042907,0.90029600,0.00277718
0.01050050,5.84429400,-0.00332652
0.01057194,5.99688700,0.00119022
0.01064337,7.43125700,-0.00039674
0.01071480,4.31836900,0.00155644
0.01078623,0.48829610,0.00238044
0.01085766,5.53910900,-0.00341807
0.01092910,1.32755500,0.00155644
0.01100053,4.62355400,-0.00070193
0.01107196,6.48518300,-0.00204474
0.01114339,4.73036900,0.00000000
0.01121482,7.47703500,-0.00030519
0.01128626,6.33259000,-0.00198370
0.01135769,6.63777500,-0.00302133
0.01142912,1.48014800,-0.00143437
0.01150055,2.76192500,0.00042726
0.01157198,6.10370200,-0.00045778
0.01164342,3.93688800,-0.00228889
0.01171485,4.08948000,0.00082400
0.01178628,5.64592400,-0.00158696
0.01185771,1.81585100,0.00149541
0.01192914,2.65511000,0.00088504
0.01200058,7.17184900,-0.00045778
0.01207201,4.69985000,-0.00183111
0.01214344,2.04474000,-0.00430311
0.01221487,7.17184900,-0.00024415
0.01228630,3.60118400,-0.00302133
0.01235774,1.77007300,0.00000000
0.01242917,6.74459000,-0.00122074
0.01250060,6.36310900,-0.00054933
0.01257203,4.85244300,0.00073244
0.01264346,6.89718300,-0.00152593
0.01271490,3.60118400,-0.00326548
0.01278633,5.38651700,0.00012207
0.01285776,4.47096200,-0.00228889
0.01292919,6.22577600,-0.00128178
0.01300062,1.73955500,0.00210578
0.01307206,4.62355400,0.00155644
0.01314349,3.25022100,0.00125126
0.01321492,6.40888600,-0.00137333
0.01328635,4.21155400,-0.00256356
0.01335778,4.16577600,0.00051881
0.01342922,4.66933200,-0.00106815
0.01350065,1.55644400,0.00210578
0.01357208,1.28177700,-0.00054933
0.01364351,4.92873900,0.00021363
0.01371494,4.66933200,-0.00213630
0.01378638,3.70799900,-0.00152593
0.01385781,4.95925800,-0.00009156
0.01392924,2.27362900,-0.00354015
0.01400067,7.12607100,-0.00213630
0.01407210,5.23392400,0.00097659
0.01414354,5.26444200,0.00006104
0.01421497,3.25022100,-0.00115970
0.01428640,5.03555400,-0.00076296
0.01435783,2.19733300,-0.00015259
0.01442926,6.71407200,0.00155644
0.01450070,5.15762800,-0.00061037
0.01457213,5.00503500,0.00134281
0.01464356,4.54725700,-0.00280770
0.01471499,6.02740500,0.00021363
0.01478642,2.53303600,-0.00152593
0.01485786,5.26444200,-0.00070193
0.01492929,2.19733300,-0.00076296
0.01500072,-0.61037020,-0.00296030
0.01507215,2.68562900,-0.00189215
0.01514358,3.52488800,-0.00189215
0.01521502,6.33259000,-0.00106815
0.01528645,3.93688800,-0.00213630
0.01535788,3.60118400,-0.00137333
0.01542931,2.88399900,-0.00085452
0.01550074,2.73140600,-0.00070193
0.01557218,6.56147900,-0.00009156
0.01564361,3.21970200,-0.00106815
0.01571504,5.00503500,-0.00152593
0.01578647,5.00503500,0.00119022
0.01585790,3.17392500,-0.00039674
0.01592934,0.59511090,-0.00024415
0.01600077,0.03051851,-0.00091556
0.01607220,5.64592400,0.00027467
0.01614363,2.53303600,-0.00070193
0.01621506,2.04474000,-0.00076296
0.01628650,6.14947900,-0.00152593
0.01635793,3.83007300,0.00000000
0.01642936,4.59303500,0.00012207
0.01650079,4.28785000,-0.00152593
0.01657222,2.19733300,-0.00070193
0.01664366,2.53303600,0.00051881
0.01671509,-0.04577776,0.00103763
0.01678652,2.15155500,-0.00213630
0.01685795,4.66933200,0.00180059
0.01692938,4.13525800,0.00021363
0.01700082,4.66933200,0.00201422
0.01707225,3.55540600,-0.00070193
0.01714368,4.88296100,0.00225837
0.01721511,1.28177700,0.00021363
0.01728654,3.25022100,0.00247200
0.01735798,4.05896100,-0.00030519
0.01742941,3.21970200,0.00231941
0.01750084,1.12918500,-0.00234993
0.01757227,0.44251840,-0.00204474
0.01764370,4.08948000,-0.00070193
0.01771514,1.61748100,-0.00256356
0.01778657,3.83007300,-0.00173956
0.01785800,2.76192500,-0.00241096
0.01792943,1.09866600,0.00073244
0.01800086,2.34992500,-0.00106815
0.01807230,4.21155400,-0.00024415
0.01814373,6.17999800,-0.00271615
0.01821516,4.24207300,-0.00061037
0.01828659,7.43125700,0.00125126
0.01835802,4.24207300,-0.00302133
0.01842946,1.51066600,-0.00286874
0.01850089,4.92873900,0.00057985
0.01857232,2.38044400,0.00097659
0.01864375,3.67748000,-0.00045778
0.01871518,2.96029500,-0.00009156
0.01878662,5.49333100,0.00225837
0.01885805,4.05896100,-0.00286874
0.01892948,1.99896200,0.00134281
0.01900091,2.04474000,-0.00061037
0.01907234,1.89214700,0.00149541
0.01914378,4.21155400,0.00027467
0.01921521,3.17392500,0.00073244
0.01928664,5.31022000,-0.00061037
0.01935807,3.03659200,-0.00280770
0.01942950,1.99896200,-0.00302133
0.01950094,3.29599900,-0.00115970
0.01957237,3.03659200,-0.00415052
0.01964380,1.92266600,0.00155644
0.01971523,4.01318400,-0.00183111
0.01978666,6.36310900,0.00012207
0.01985810,6.82088700,0.00097659
0.01992953,2.99081400,-0.00054933
0.02000096,6.02740500,0.00134281
0.02007239,3.44859100,0.00097659
0.02014382,5.18814600,-0.00183111
0.02021526,4.62355400,0.00314341
0.02028669,5.64592400,0.00088504
0.02035812,2.30414700,-0.00137333
0.02042955,3.25022100,-0.00061037
0.02050098,2.99081400,-0.00039674
0.02057242,3.29599900,-0.00100711
0.02064385,5.03555400,-0.00024415
0.02071528,3.03659200,-0.00024415
0.02078671,4.85244300,-0.00341807
0.02085814,2.73140600,0.00186163
0.02092958,3.29599900,-0.00286874
0.02100101,1.55644400,0.00073244
0.02107244,4.36414700,-0.00204474
0.02114387,1.89214700,-0.00070193
0.02121530,7.96533100,-0.00408948
0.02128674,6.51570100,0.00170904
0.02135817,3.86059100,-0.00167852
0.02142960,5.00503500,-0.00137333
0.02150103,-0.22888880,-0.00015259
0.02157246,2.96029500,0.00180059
0.02164390,5.15762800,-0.00173956
0.02171533,2.34992500,-0.00100711
0.02178676,2.80770300,-0.00091556
0.02185819,0.71718490,-0.00076296
0.02192962,0.59511090,-0.00076296
0.02200106,2.50251800,-0.00137333
0.02207249,2.22785100,0.00088504
0.02214392,1.35807400,0.00103763
0.02221535,4.88296100,0.00097659
0.02228678,4.69985000,-0.00213630
0.02235822,4.28785000,0.00088504
0.02242965,4.62355400,-0.00173956
0.02250108,3.21970200,-0.00302133
0.02257251,3.14340600,-0.00189215
0.02264394,2.96029500,-0.00369274
0.02271538,5.08133200,0.00473037
0.02278681,5.03555400,0.00119022
0.02285824,4.01318400,0.00195319
0.02292967,3.52488800,-0.00045778
0.02300110,3.21970200,-0.00106815
0.02307254,4.51673900,-0.00091556
0.02314397,3.37229500,0.00006104
0.02321540,2.91451700,0.00119022
0.02328683,7.73644200,0.00000000
0.02335826,6.22577600,-0.00219733
0.02342970,5.84429400,0.00238044
0.02350113,4.05896100,-0.00085452
0.02357256,3.29599900,-0.00091556
0.02364399,3.90636900,0.00036622
0.02371542,4.95925800,-0.00122074
0.02378686,5.46281300,-0.00143437
0.02385829,4.95925800,0.00057985
0.02392972,2.80770300,0.00082400
0.02400115,3.93688800,-0.00347911
0.02407258,4.24207300,-0.00054933
0.02414402,5.99688700,0.00134281
0.02421545,2.38044400,0.00231941
0.02428688,2.96029500,-0.00030519
0.02435831,3.67748000,0.00067141
0.02442974,6.10370200,0.00012207
0.02450118,3.86059100,-0.00183111
0.02457261,2.88399900,-0.00030519
0.02464404,3.98266500,-0.00115970
0.02471547,3.98266500,-0.00354015
0.02478690,4.59303500,0.00067141
0.02485834,5.38651700,0.00119022
0.02492977,3.03659200,0.00125126
0.02500120,6.07318300,0.00314341
0.02507263,5.15762800,-0.00354015
0.02514406,7.35496000,0.00134281
0.02521550,7.09555300,0.00067141
0.02528693,2.07525800,0.00329600
0.02535836,4.88296100,-0.00354015
0.02542979,6.02740500,-0.00317393
0.02550122,5.46281300,-0.00158696
0.02557266,3.83007300,0.00134281
0.02564409,3.60118400,-0.00100711
0.02571552,5.61540600,-0.00234993
0.02578695,6.66829400,-0.00009156
0.02585838,5.26444200,0.00344859
0.02592982,6.28681300,0.00097659
0.02600125,6.71407200,0.00186163
0.02607268,3.60118400,0.00027467
0.02614411,6.36310900,0.00195319
0.02621554,6.71407200,-0.00250252
0.02628698,2.83822100,-0.00137333
0.02635841,6.28681300,-0.00061037
0.02642984,1.89214700,-0.00070193
0.02650127,8.52992300,-0.00128178
0.02657270,7.55333000,0.00021363
0.02664414,5.64592400,-0.00158696
0.02671557,5.56962800,0.00262459
0.02678700,3.83007300,-0.00173956
0.02685843,4.39466500,0.00012207
0.02692986,5.56962800,-0.00100711
0.02700130,5.38651700,-0.00039674
0.02707273,4.73036900,-0.00363170
0.02714416,7.04977500,-0.00070193
0.02721559,5.95110900,-0.00271615
0.02728702,4.51673900,-0.00091556
0.02735846,5.08133200,0.00082400
0.02742989,4.54725700,0.00180059
0.02750132,6.07318300,-0.00045778
0.02757275,2.38044400,-0.00286874
0.02764418,7.70592300,-0.00204474
0.02771562,5.15762800,-0.00085452
0.02778705,4.80666500,0.00067141
0.02785848,6.94296000,-0.00167852
0.02792991,3.55540600,-0.00030519
0.02800134,5.46281300,0.00012207
0.02807278,5.49333100,-0.00070193
0.02814421,5.79851600,-0.00100711
0.02821564,2.99081400,-0.00115970
0.02828707,5.38651700,-0.00115970
0.02835850,5.49333100,0.00021363
0.02842994,5.00503500,-0.00100711
0.02850137,6.86666400,0.00021363
0.02857280,8.65199800,0.00027467
0.02864423,4.47096200,-0.00128178
0.02871566,6.17999800,-0.00091556
0.02878710,4.01318400,-0.00347911
0.02885853,6.56147900,-0.00183111
0.02892996,1.66325900,-0.00009156
0.02900139,8.49940400,-0.00100711
0.02907282,4.88296100,-0.00167852
0.02914426,6.59199800,-0.00241096
0.02921569,2.34992500,-0.00091556
0.02928712,7.55333000,0.00210578
0.02935855,6.48518300,-0.00241096
0.02942998,3.70799900,0.00253304
0.02950142,4.62355400,0.00323496
0.02957285,4.39466500,0.00164800
0.02964428,4.66933200,0.00012207
0.02971571,6.25629400,0.00073244
0.02978714,8.11792300,0.00051881
0.02985858,8.22473800,-0.00265511
0.02993001,5.69170200,0.00067141
0.03000144,7.12607100,-0.00167852
0.03007287,5.99688700,-0.00076296
0.03014430,6.97347900,-0.00070193
0.03021574,8.19421900,-0.00128178
0.03028717,8.30103400,0.00067141
0.03035860,6.82088700,-0.00143437
0.03043003,8.37733000,-0.00076296
0.03050146,7.88903400,0.00112919
0.03057289,5.41703500,0.00247200
0.03064433,4.59303500,-0.00256356
0.03071576,7.24814600,0.00195319
0.03078719,4.69985000,-0.00189215
0.03085862,4.01318400,0.00027467
0.03093005,4.39466500,0.00042726
0.03100149,4.13525800,0.00119022
0.03107292,5.18814600,0.00000000
0.03114435,6.56147900,0.00088504
0.03121578,6.33259000,-0.00115970
0.03128721,8.34681200,-0.00213630
0.03135865,6.89718300,0.00027467
0.03143008,6.25629400,-0.00204474
0.03150151,6.66829400,-0.00198370
0.03157294,6.82088700,-0.00302133
0.03164437,7.88903400,-0.00054933
0.03171581,7.50755300,-0.00143437
0.03178724,6.07318300,-0.00143437
0.03185867,8.19421900,0.00067141
0.03193010,6.14947900,-0.00198370
0.03200153,6.33259000,0.00000000
0.03207297,4.13525800,-0.00354015
0.03214440,8.04162700,-0.00009156
0.03221583,6.07318300,-0.00122074
0.03228726,5.76799800,-0.00030519
0.03235869,6.07318300,0.00283822
0.03243013,4.47096200,-0.00152593
0.03250156,7.99584900,-0.00491348
0.03257299,6.51570100,0.00073244
0.03264442,4.88296100,0.00088504
0.03271585,7.84325600,-0.00091556
0.03278729,7.81273800,-0.00317393
0.03285872,9.33866300,-0.00354015
0.03293015,7.55333000,-0.00332652
0.03300158,7.96533100,-0.00009156
0.03307301,8.34681200,-0.00106815
0.03314445,5.64592400,-0.00128178
0.03321588,6.63777500,-0.00347911
0.03328731,6.28681300,0.00119022
0.03335874,7.73644200,-0.00454726
0.03343017,4.47096200,-0.00189215
0.03350161,7.50755300,0.00097659
0.03357304,4.59303500,0.00036622
0.03364447,4.69985000,0.00027467
0.03371590,4.16577600,0.00067141
0.03378733,6.59199800,0.00057985
0.03385877,5.53910900,0.00381481
0.03393020,4.80666500,-0.00228889
0.03400163,7.04977500,0.00036622
0.03407306,10.05585000,0.00021363
0.03414449,5.76799800,-0.00158696
0.03421593,8.45362700,0.00427259
0.03428736,5.23392400,-0.00234993
0.03435879,5.92059000,-0.00039674
0.03443022,4.59303500,-0.00045778
0.03450165,8.22473800,-0.00341807
0.03457309,6.82088700,-0.00189215
0.03464452,7.32444200,0.00021363
0.03471595,7.84325600,-0.00076296
0.03478738,7.58384900,-0.00439467
0.03485881,7.24814600,0.00027467
0.03493025,6.36310900,-0.00122074
0.03500168,5.15762800,-0.00158696
0.03507311,10.74251000,0.00082400
0.03514454,8.34681200,-0.00137333
0.03521597,5.87481300,0.00155644
0.03528741,7.01925700,-0.00122074
0.03535884,6.79036800,0.00247200
0.03543027,5.46281300,-0.00091556
0.03550170,6.25629400,-0.00076296
0.03557313,8.42310800,-0.00363170
0.03564457,6.97347900,-0.00024415
0.03571600,9.62859000,0.00082400
0.03578743,3.86059100,0.00134281
0.03585886,5.99688700,0.00000000
0.03593029,5.79851600,-0.00198370
0.03600173,5.49333100,-0.00039674
0.03607316,9.10977400,-0.00070193
0.03614459,9.82696000,-0.00173956
0.03621602,5.76799800,-0.00015259
0.03628745,6.28681300,0.00134281
0.03635889,8.11792300,0.00051881
0.03643032,6.82088700,-0.00100711
0.03650175,4.28785000,-0.00091556
0.03657318,9.41495900,-0.00137333
0.03664461,9.78118100,0.00057985
0.03671605,7.81273800,0.00103763
0.03678748,8.27051500,-0.00054933
0.03685891,6.71407200,0.00057985
0.03693034,5.11185000,0.00021363
0.03700177,6.43940500,-0.00183111
0.03707321,5.95110900,0.00112919
0.03714464,8.11792300,-0.00024415
0.03721607,8.68251500,-0.00100711
0.03728750,7.09555300,0.00097659
0.03735893,7.73644200,-0.00250252
0.03743037,7.40073800,0.00088504
0.03750180,7.47703500,-0.00137333
0.03757323,4.08948000,-0.00015259
0.03764466,6.02740500,0.00155644
0.03771609,6.48518300,-0.00265511
0.03778753,6.89718300,0.00027467
0.03785896,6.89718300,0.00097659
0.03793039,5.76799800,-0.00152593
0.03800182,5.72222000,-0.00115970
0.03807325,6.22577600,-0.00189215
0.03814469,6.79036800,0.00027467
0.03821612,6.86666400,0.00268563
0.03828755,7.43125700,-0.00091556
0.03835898,9.70488500,-0.00241096
0.03843041,6.33259000,-0.00521867
0.03850185,6.66829400,-0.00070193
0.03857328,8.37733000,-0.00039674
0.03864471,10.20844000,0.00006104
0.03871614,8.60621900,-0.00070193
0.03878757,9.47599600,0.00097659
0.03885901,6.48518300,0.00262459
0.03893044,9.47599600,0.00067141
0.03900187,9.90325500,-0.00061037
0.03907330,9.10977400,0.00006104
0.03914473,8.34681200,0.00082400
0.03921617,8.52992300,-0.00085452
0.03928760,7.40073800,0.00201422
0.03935903,5.69170200,-0.00189215
0.03943046,6.79036800,-0.00128178
0.03950189,9.21658900,-0.00143437
0.03957333,6.86666400,-0.00039674
0.03964476,5.18814600,0.00082400
0.03971619,6.33259000,-0.00115970
0.03978762,8.30103400,0.00140385
0.03985905,3.29599900,0.00140385
0.03993049,8.14844100,0.00170904
0.04000192,9.33866300,0.00119022
0.04007335,7.32444200,0.00097659
0.04014478,8.80458900,-0.00054933
0.04021621,3.37229500,-0.00009156
0.04028765,6.79036800,0.00021363
0.04035908,6.36310900,-0.00054933
0.04043051,7.24814600,-0.00076296
0.04050194,9.36918200,-0.00506607
0.04057337,7.47703500,0.00134281
0.04064481,6.94296000,0.00149541
0.04071624,7.81273800,0.00134281
0.04078767,8.75881200,0.00180059
0.04085910,8.34681200,-0.00039674
0.04093053,7.55333000,-0.00030519
0.04100197,6.63777500,-0.00039674
0.04107340,11.26133000,0.00051881
0.04114483,8.68251500,-0.00173956
0.04121626,8.75881200,-0.00241096
0.04128769,7.32444200,0.00012207
0.04135913,8.49940400,-0.00024415
0.04143056,8.83510900,-0.00024415
0.04150199,4.31836900,-0.00015259
0.04157342,7.04977500,-0.00061037
0.04164485,8.80458900,0.00012207
0.04171629,6.10370200,-0.00030519
0.04178772,6.10370200,-0.00173956
0.04185915,7.55333000,-0.00070193
0.04193058,5.23392400,-0.00173956
0.04200201,8.57570100,-0.00070193
0.04207345,8.52992300,-0.00122074
0.04214488,4.62355400,0.00164800
0.04221631,5.15762800,0.00119022
0.04228774,8.07214500,0.00329600
0.04235917,9.55229300,-0.00152593
0.04243061,10.46785000,-0.00286874
0.04250204,9.18607000,0.00027467
0.04257347,9.67436700,0.00210578
0.04264490,7.62962700,-0.00234993
0.04271633,6.48518300,0.00134281
0.04278777,9.75066400,-0.00024415
0.04285920,7.62962700,-0.00137333
0.04293063,7.91955300,0.00012207
0.04300206,9.44547800,-0.00228889
0.04307349,5.00503500,0.00057985
0.04314493,10.28474000,-0.00296030
0.04321636,6.74459000,-0.00296030
0.04328779,7.70592300,-0.00106815
0.04335922,11.15452000,-0.00152593
0.04343065,5.92059000,0.00021363
0.04350209,9.21658900,0.00073244
0.04357352,8.34681200,0.00027467
0.04364495,11.23081000,0.00216681
0.04371638,9.41495900,-0.00143437
0.04378781,11.91748000,-0.00054933
0.04385925,5.03555400,0.00180059
0.04393068,9.93377500,-0.00054933
0.04400211,9.33866300,-0.00115970
0.04407354,4.54725700,0.00149541
0.04414497,9.47599600,-0.00173956
0.04421641,10.97140000,-0.00158696
0.04428784,7.43125700,0.00125126
0.04435927,7.20236800,0.00012207
0.04443070,5.95110900,0.00088504
0.04450213,6.86666400,-0.00189215
0.04457357,7.40073800,-0.00158696
0.04464500,10.13214000,-0.00085452
0.04471643,10.66622000,-0.00256356
0.04478786,11.79540000,-0.00015259
0.04485929,9.47599600,0.00125126
0.04493073,8.68251500,-0.00280770
0.04500216,9.55229300,-0.00286874
0.04507359,6.59199800,-0.00100711
0.04514502,5.53910900,-0.00137333
0.04521645,6.02740500,-0.00085452
0.04528789,9.55229300,-0.00198370
0.04535932,7.35496000,-0.00030519
0.04543075,9.06399600,0.00112919
0.04550218,8.80458900,0.00006104
0.04557361,7.32444200,0.00155644
0.04564505,9.47599600,-0.00189215
0.04571648,10.28474000,-0.00286874
0.04578791,8.27051500,0.00057985
0.04585934,7.73644200,-0.00039674
0.04593077,7.40073800,0.00006104
0.04600221,11.15452000,0.00210578
0.04607364,11.33763000,-0.00198370
0.04614507,7.20236800,0.00036622
0.04621650,8.27051500,0.00012207
0.04628793,8.27051500,0.00125126
0.04635937,6.36310900,0.00006104
0.04643080,6.74459000,-0.00100711
0.04650223,6.36310900,-0.00122074
0.04657366,8.91140500,-0.00030519
0.04664509,7.91955300,-0.00280770
0.04671653,10.20844000,0.00186163
0.04678796,5.69170200,-0.00228889
0.04685939,7.66014500,0.00262459
0.04693082,5.61540600,-0.00085452
0.04700225,8.34681200,0.00247200
0.04707369,9.75066400,-0.00213630
0.04714512,10.74251000,0.00057985
0.04721655,9.14029300,0.00000000
0.04728798,13.19925000,0.00195319
0.04735941,6.97347900,0.00006104
0.04743085,9.85747800,0.00103763
0.04750228,6.82088700,-0.00198370
0.04757371,7.27866400,-0.00024415
0.04764514,8.88088600,0.00097659
0.04771657,9.03347800,-0.00070193
0.04778801,11.56651000,-0.00039674
0.04785944,8.83510900,0.00186163
0.04793087,8.11792300,-0.00106815
0.04800230,7.58384900,-0.00100711
0.04807373,9.14029300,-0.00152593
0.04814517,6.82088700,-0.00076296
0.04821660,7.58384900,0.00119022
0.04828803,10.13214000,0.00103763
0.04835946,6.59199800,-0.00393689
0.04843089,5.00503500,-0.00091556
0.04850233,8.65199800,0.00036622
0.04857376,11.64281000,-0.00070193
0.04864519,7.58384900,0.00186163
0.04871662,7.04977500,0.00216681
0.04878805,6.59199800,-0.00363170
0.04885949,7.09555300,0.00000000
0.04893092,5.92059000,0.00036622
0.04900235,8.34681200,-0.00302133
0.04907378,10.13214000,-0.00250252
0.04914521,11.56651000,0.00195319
0.04921665,9.26236700,-0.00070193
0.04928808,13.16874000,-0.00256356
0.04935951,7.35496000,-0.00054933
0.04943094,9.85747800,-0.00122074
0.04950237,9.03347800,0.00088504
0.04957381,7.73644200,-0.00100711
0.04964524,8.45362700,0.00097659
0.04971667,9.90325500,0.00170904
0.04978810,12.32948000,-0.00204474
0.04985953,10.97140000,0.00067141
0.04993097,7.40073800,0.00000000
0.05000240,11.00192000,-0.00115970
0.05007383,7.58384900,0.00036622
0.05014526,7.12607100,-0.00326548
0.05021669,8.91140500,0.00134281
0.05028813,10.23896000,0.00006104
0.05035956,7.47703500,0.00082400
0.05043099,9.41495900,-0.00158696
0.05050242,10.77303000,-0.00106815
0.05057385,8.72829300,-0.00091556
0.05064529,7.24814600,0.00119022
0.05071672,9.41495900,0.00051881
0.05078815,11.84118000,0.00006104
0.05085958,10.01007000,-0.00122074
0.05093101,8.11792300,0.00057985
0.05100245,8.52992300,0.00375378
0.05107388,10.08637000,-0.00158696
0.05114531,8.04162700,-0.00158696
0.05121674,7.55333000,-0.00091556
0.05128817,9.41495900,0.00088504
0.05135961,9.78118100,0.00164800
0.05143104,8.14844100,0.00006104
0.05150247,8.75881200,0.00097659
0.05157390,9.03347800,0.00000000
0.05164533,5.23392400,-0.00241096
0.05171677,11.00192000,0.00088504
0.05178820,6.74459000,-0.00054933
0.05185963,9.36918200,-0.00091556
0.05193106,6.02740500,0.00350963
0.05200249,9.41495900,-0.00241096
0.05207393,8.88088600,-0.00363170
0.05214536,8.88088600,-0.00189215
0.05221679,10.08637000,-0.00039674
0.05228822,5.99688700,-0.00265511
0.05235965,7.01925700,-0.00085452
0.05243109,6.59199800,-0.00076296
0.05250252,8.04162700,-0.00137333
0.05257395,9.18607000,0.00073244
0.05264538,8.14844100,-0.00091556
0.05271681,7.78221900,-0.00045778
0.05278825,9.03347800,-0.00143437
0.05285968,8.80458900,-0.00009156
0.05293111,4.51673900,0.00051881
0.05300254,8.34681200,0.00210578
0.05307397,8.57570100,0.00051881
0.05314541,6.22577600,-0.00054933
0.05321684,10.05585000,-0.00241096
0.05328827,8.52992300,-0.00054933
0.05335970,13.55022000,0.00042726
0.05343113,11.45970000,0.00042726
0.05350257,9.03347800,-0.00070193
